cell_id,measured_rank,datasheet_rank,class,verdict,arm,bytes_declared,cell_guard_findings,cell_void,compute_peak_flops_s,datasheet_binding_floor_s,datasheet_bytes_s,datasheet_class,datasheet_compute_fraction,datasheet_diagnostic_below_0.25,datasheet_diagnostic_below_0.5,datasheet_diagnostic_below_0.75,datasheet_flops_s,datasheet_fraction,datasheet_intensity_flops_byte,datasheet_memory_fraction,datasheet_ridge_class,datasheet_ridge_flops_byte,device,device_batch_mean_s,distinct_bytes,distribution_verdict,evidence_class,family,flop_accounting,flops_declared,host_issue_bound,host_loop_mean_s,host_ratio_max,launch_bound,launch_count_in_cell,launch_count_per_step,launch_scale_s,measured_binding_floor_s,measured_bytes_s,measured_class,measured_compute_fraction,measured_diagnostic_below_0.25,measured_diagnostic_below_0.5,measured_diagnostic_below_0.75,measured_flops_s,measured_fraction,measured_intensity_flops_byte,measured_memory_fraction,measured_ridge_class,measured_ridge_flops_byte,memory_mhz,nsys_time_s,physical_floor_s,record_sha256,shape,sm_mhz_high,sm_mhz_low,source_batch_cv,source_file,source_group,source_guard_reasons,source_in_scored_scope,source_state,source_void,source_void_for_scoring,time_s,verdict_void,work_missing_reason,work_state
constants/boosted/gemm_G3_holdout_m721,105,120,compute-bound,void-with-findings,boosted,3263488,[],False,311869440000000.0,2.4241660099816128e-06,340135630906.05896,compute-bound,0.25265765807201357,False,True,True,78796202334630.36,0.25265765807201357,231.66112331346093,0.16681165200587478,compute-bound,152.94915254237287,a100,0.00015351466666666666,3263488,,retained-standalone-microbenchmark,G3:holdout,declared-contractions-only,756023296,False,5.5985916666666665e-05,0.37174260696308725,False,1,,1.8060582199999998e-06,2.4241660099816128e-06,340135630906.05896,compute-bound,0.25265765807201357,False,True,True,78796202334630.36,0.25265765807201357,231.66112331346093,0.18988313335072604,compute-bound,174.10333138515472,1593,,2.4241660099816128e-06,,"{""k"":512,""length"":0,""m"":721,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.004269675235057624,examples/a100_kernel_constants_v1/measurements/results.json,16,"[""G9R"",""G10"",""G11R""]",True,void,True,False,9.594666666666666e-06,True,,declared
constants/boosted/gemm_G1_holdout_m211,106,108,HBM-bound,void-with-findings,boosted,5490688,[],False,311869440000000.0,2.837719989493039e-06,454126157917.9532,compute-bound,0.23470335157915517,True,True,True,73196802823114.25,0.23470335157915517,161.1816486385677,0.22271566909818014,compute-bound,152.94915254237287,a100,0.00019345066666666668,5490688,,retained-standalone-microbenchmark,G1:holdout,declared-contractions-only,884998144,False,5.83875e-05,0.32996904089095747,False,1,,1.8060582199999998e-06,3.0652155991830826e-06,454126157917.9532,HBM-bound,0.23470335157915517,False,True,True,73196802823114.25,0.25351915520371765,161.1816486385677,0.25351915520371765,HBM-bound,174.10333138515472,1593,,2.837719989493039e-06,,"{""k"":1024,""length"":0,""m"":211,""n"":2048,""rotate"":1,""size_bytes"":0}",1410,1410,0.00664601639758246,examples/a100_kernel_constants_v1/measurements/results.json,16,"[""G9R"",""G10"",""G11R""]",True,void,True,False,1.2090666666666668e-05,True,,declared
constants/boosted/gemm_G3_m1024,107,122,compute-bound,void-with-findings,boosted,4194304,[],False,311869440000000.0,3.4429209351195167e-06,310107255520.5047,compute-bound,0.2545534997377402,False,True,True,79387457413249.2,0.2545534997377402,256.0,0.15208492992805667,compute-bound,152.94915254237287,a100,0.00021640533333333337,4194304,,retained-standalone-microbenchmark,G3:grid,declared-contractions-only,1073741824,False,6.021608333333333e-05,0.2820321756516588,False,1,,1.8060582199999998e-06,3.4429209351195167e-06,310107255520.5047,compute-bound,0.2545534997377402,False,True,True,79387457413249.2,0.2545534997377402,256.0,0.17311957937535424,compute-bound,174.10333138515472,1593,,3.4429209351195167e-06,,"{""k"":512,""length"":0,""m"":1024,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.002230620760840834,examples/a100_kernel_constants_v1/measurements/results.json,16,"[""G9R"",""G10"",""G11R""]",True,void,True,False,1.3525333333333336e-05,True,,declared
constants/boosted/gemm_G1_m227,108,121,HBM-bound,void-with-findings,boosted,5588992,[],False,311869440000000.0,3.052902547938009e-06,465956425077.8123,compute-bound,0.2545216664021239,False,True,True,79377529568697.2,0.2545216664021239,170.35397581531697,0.22851754996361637,compute-bound,152.94915254237287,a100,0.00019191466666666667,5588992,,retained-standalone-microbenchmark,G1:grid,declared-contractions-only,952107008,False,5.789083333333333e-05,0.30643804022606386,False,1,,1.8060582199999998e-06,3.12009450584507e-06,465956425077.8123,HBM-bound,0.2545216664021239,False,True,True,79377529568697.2,0.2601234859252782,170.35397581531697,0.2601234859252782,HBM-bound,174.10333138515472,1593,,3.052902547938009e-06,,"{""k"":1024,""length"":0,""m"":227,""n"":2048,""rotate"":1,""size_bytes"":0}",1410,1410,0.0034153604926049686,examples/a100_kernel_constants_v1/measurements/results.json,16,"[""G9R"",""G10"",""G11R""]",True,void,True,False,1.1994666666666667e-05,True,,declared
constants/boosted/gemm_G1_m2,109,105,HBM-bound,void-with-findings,boosted,4206592,[],False,311869440000000.0,2.063025737602009e-06,471168458781.3621,HBM-bound,0.003012748634142163,True,True,True,939584229390.6812,0.23107367132638992,1.994157740993184,0.23107367132638992,HBM-bound,152.94915254237287,a100,0.00014284799999999997,4206592,,retained-standalone-microbenchmark,G1:grid,declared-contractions-only,8388608,False,6.324191666666667e-05,0.5289202008928572,False,1,,1.8060582199999998e-06,2.3483598809108734e-06,471168458781.3621,HBM-bound,0.003012748634142163,False,True,True,939584229390.6812,0.263033140783028,1.994157740993184,0.263033140783028,HBM-bound,174.10333138515472,1593,,2.6897819805621224e-08,,"{""k"":1024,""length"":0,""m"":2,""n"":2048,""rotate"":1,""size_bytes"":0}",1410,1410,0.003584229390680989,examples/a100_kernel_constants_v1/measurements/results.json,16,"[""G9R"",""G10"",""G11R""]",True,void,True,False,8.927999999999998e-06,True,,declared
constants/boosted/gemm_G1_m4,110,106,HBM-bound,void-with-findings,boosted,4218880,[],False,311869440000000.0,2.069052102950408e-06,475241814358.6663,HBM-bound,0.006059887309767474,True,True,True,1889893661760.2886,0.2330713543425663,3.9766990291262134,0.2330713543425663,HBM-bound,152.94915254237287,a100,0.00028407466666666663,4218880,,retained-standalone-microbenchmark,G1:grid,declared-contractions-only,16777216,False,0.00011136275,0.39985827504512633,False,1,,1.8060582199999998e-06,2.355219744243622e-06,475241814358.6663,HBM-bound,0.006059887309767474,False,True,True,1889893661760.2886,0.26530712048403676,3.9766990291262134,0.26530712048403676,HBM-bound,174.10333138515472,1593,,5.379563961124245e-08,,"{""k"":1024,""length"":0,""m"":4,""n"":2048,""rotate"":1,""size_bytes"":0}",1410,1410,0.0017771342094020533,examples/a100_kernel_constants_v1/measurements/results.json,32,"[""G9R"",""G10"",""G11R""]",True,void,True,False,8.877333333333332e-06,True,,declared
constants/boosted/gemm_G1_m8,111,107,HBM-bound,void-with-findings,boosted,4243456,[],False,311869440000000.0,2.0811048336472064e-06,477866666666.6667,HBM-bound,0.012116135047577128,True,True,True,3778652252252.2524,0.23435865243774848,7.9073359073359075,0.23435865243774848,HBM-bound,152.94915254237287,a100,0.00028416,4243456,,retained-standalone-microbenchmark,G1:grid,declared-contractions-only,33554432,False,0.00011142475,0.4254992102888086,False,1,,1.8060582199999998e-06,2.3689394709091185e-06,477866666666.6667,HBM-bound,0.012116135047577128,False,True,True,3778652252252.2524,0.26677246294021606,7.9073359073359075,0.26677246294021606,HBM-bound,174.10333138515472,1593,,1.075912792224849e-07,,"{""k"":1024,""length"":0,""m"":8,""n"":2048,""rotate"":1,""size_bytes"":0}",1410,1410,0.0018018018018017465,examples/a100_kernel_constants_v1/measurements/results.json,32,"[""G9R"",""G10"",""G11R""]",True,void,True,False,8.88e-06,True,,declared
constants/boosted/gemm_G1_holdout_m181,112,109,HBM-bound,void-with-findings,boosted,5306368,[],False,311869440000000.0,2.602385436283741e-06,478798845043.3109,HBM-bound,0.21964503360280807,True,True,True,68500573628488.93,0.23481581775899976,143.06754148977228,0.23481581775899976,HBM-bound,152.94915254237287,a100,0.00017732266666666666,5306368,,retained-standalone-microbenchmark,G1:holdout,declared-contractions-only,759169024,False,5.5855083333333337e-05,0.3159320809248555,False,1,,1.8060582199999998e-06,2.9623176491918563e-06,478798845043.3109,HBM-bound,0.21964503360280807,False,True,True,68500573628488.93,0.267292858144116,143.06754148977228,0.267292858144116,HBM-bound,174.10333138515472,1593,,2.434252692408721e-06,,"{""k"":1024,""length"":0,""m"":181,""n"":2048,""rotate"":1,""size_bytes"":0}",1410,1410,0.002152134723291415,examples/a100_kernel_constants_v1/measurements/results.json,16,"[""G9R"",""G10"",""G11R""]",True,void,True,False,1.1082666666666666e-05,True,,declared
constants/boosted/gemm_G1_m16,113,110,HBM-bound,void-with-findings,boosted,4292608,[],False,311869440000000.0,2.1052102950408036e-06,478800713860.79724,HBM-bound,0.024001623859864273,True,True,True,7485372992266.509,0.23481673427730562,15.633587786259541,0.23481673427730562,HBM-bound,152.94915254237287,a100,0.0001434453333333333,4292608,,retained-standalone-microbenchmark,G1:grid,declared-contractions-only,67108864,False,5.5703083333333335e-05,0.4036760602678572,False,1,,1.8060582199999998e-06,2.3963789242401125e-06,478800713860.79724,HBM-bound,0.024001623859864273,False,True,True,7485372992266.509,0.2672939014247598,15.633587786259541,0.2672939014247598,HBM-bound,174.10333138515472,1593,,2.151825584449698e-07,,"{""k"":1024,""length"":0,""m"":16,""n"":2048,""rotate"":1,""size_bytes"":0}",1410,1410,0.003519381191611951,examples/a100_kernel_constants_v1/measurements/results.json,16,"[""G9R"",""G10"",""G11R""]",True,void,True,False,8.965333333333332e-06,True,,declared
constants/boosted/gemm_G1_m138,114,111,HBM-bound,void-with-findings,boosted,5042176,[],False,311869440000000.0,2.4728185812931575e-06,481123664122.1373,HBM-bound,0.17709442429273514,True,True,True,55230338931297.7,0.23595597149743866,114.7944760357433,0.23595597149743866,HBM-bound,152.94915254237287,a100,0.00016768000000000002,5042176,,retained-standalone-microbenchmark,G1:grid,declared-contractions-only,578813952,False,5.863708333333334e-05,0.3654249237804878,False,1,,1.8060582199999998e-06,2.8148305875377654e-06,481123664122.1373,HBM-bound,0.17709442429273514,False,True,True,55230338931297.7,0.2685907049177257,114.7944760357433,0.2685907049177257,HBM-bound,174.10333138515472,1593,,1.8559495665878645e-06,,"{""k"":1024,""length"":0,""m"":138,""n"":2048,""rotate"":1,""size_bytes"":0}",1410,1410,0.005063549298252497,examples/a100_kernel_constants_v1/measurements/results.json,16,"[""G9R"",""G10"",""G11R""]",True,void,True,False,1.0480000000000001e-05,True,,declared
constants/boosted/gemm_G2_m480,115,126,compute-bound,void-with-findings,boosted,4063232,[],False,311869440000000.0,3.227738376674547e-06,338301953818.82776,compute-bound,0.2687393186618462,False,True,True,83811580817051.52,0.2687393186618462,247.74193548387098,0.16591236749589403,compute-bound,152.94915254237287,a100,0.00019217066666666664,4063232,,retained-standalone-microbenchmark,G2:grid,declared-contractions-only,1006632960,False,5.8047333333333336e-05,0.31112346243351063,False,1,,1.8060582199999998e-06,3.227738376674547e-06,338301953818.82776,compute-bound,0.2687393186618462,False,True,True,83811580817051.52,0.2687393186618462,247.74193548387098,0.18885947008454781,compute-bound,174.10333138515472,1593,,3.227738376674547e-06,,"{""k"":1024,""length"":0,""m"":480,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.0025119246223323077,examples/a100_kernel_constants_v1/measurements/results.json,16,"[""G9R"",""G10"",""G11R""]",True,void,True,False,1.2010666666666665e-05,True,,declared
constants/boosted/gemm_G1_holdout_m240,116,127,compute-bound,void-with-findings,boosted,5668864,[],False,311869440000000.0,3.227738376674547e-06,473879625501.5604,compute-bound,0.2698176306850101,False,True,True,84147873383860.9,0.2698176306850101,177.5722543352601,0.2324033003283704,compute-bound,152.94915254237287,a100,0.00019140266666666666,5668864,,retained-standalone-microbenchmark,G1:holdout,declared-contractions-only,1006632960,False,5.782641666666667e-05,0.3065100685160428,False,1,,1.8060582199999998e-06,3.227738376674547e-06,473879625501.5604,compute-bound,0.2698176306850101,False,True,True,84147873383860.9,0.2698176306850101,177.5722543352601,0.26454666887326694,compute-bound,174.10333138515472,1593,,3.227738376674547e-06,,"{""k"":1024,""length"":0,""m"":240,""n"":2048,""rotate"":1,""size_bytes"":0}",1410,1410,0.0014786557246345903,examples/a100_kernel_constants_v1/measurements/results.json,16,"[""G9R"",""G10"",""G11R""]",True,void,True,False,1.1962666666666666e-05,True,,declared
constants/boosted/gemm_G1_holdout_m63,117,112,HBM-bound,void-with-findings,boosted,4581376,[],False,311869440000000.0,2.246829880728186e-06,488072727272.72723,HBM-bound,0.09026434558349451,True,True,True,28150690909090.906,0.23936397877075843,57.677246312025034,0.23936397877075843,HBM-bound,152.94915254237287,a100,0.00015018666666666668,4581376,,retained-standalone-microbenchmark,G1:holdout,declared-contractions-only,264241152,False,5.616208333333333e-05,0.4083970997431507,False,1,,1.8060582199999998e-06,2.5575857125597e-06,488072727272.72723,HBM-bound,0.09026434558349451,False,True,True,28150690909090.906,0.2724700688096271,57.677246312025034,0.2724700688096271,HBM-bound,174.10333138515472,1593,,8.472813238770686e-07,,"{""k"":1024,""length"":0,""m"":63,""n"":2048,""rotate"":1,""size_bytes"":0}",1410,1410,0.004251883394061279,examples/a100_kernel_constants_v1/measurements/results.json,16,"[""G9R"",""G10"",""G11R""]",True,void,True,False,9.386666666666668e-06,True,,declared
constants/boosted/gemm_G1_m32,118,113,HBM-bound,void-with-findings,boosted,4390912,[],False,311869440000000.0,2.1534212178279974e-06,488602967359.0505,HBM-bound,0.04788929342247102,True,True,True,14935207121661.72,0.23962402275534095,30.567164179104477,0.23962402275534095,HBM-bound,152.94915254237287,a100,0.0002875733333333333,4390912,,retained-standalone-microbenchmark,G1:grid,declared-contractions-only,134217728,False,0.0001110765,0.39176199776785714,False,1,,1.8060582199999998e-06,2.4512578309020997e-06,488602967359.0505,HBM-bound,0.04788929342247102,False,True,True,14935207121661.72,0.27276607910631673,30.567164179104477,0.27276607910631673,HBM-bound,174.10333138515472,1593,,4.303651168899396e-07,,"{""k"":1024,""length"":0,""m"":32,""n"":2048,""rotate"":1,""size_bytes"":0}",1410,1410,0.003511026577507239,examples/a100_kernel_constants_v1/measurements/results.json,32,"[""G9R"",""G10"",""G11R""]",True,void,True,False,8.986666666666666e-06,True,,declared
constants/boosted/gemm_G1_m49,119,114,HBM-bound,void-with-findings,boosted,4495360,[],False,311869440000000.0,2.204645323289391e-06,489477351916.3763,HBM-bound,0.07175485466438589,True,True,True,22378146341463.414,0.24005284443482044,45.71845102505695,0.24005284443482044,HBM-bound,152.94915254237287,a100,0.000146944,4495360,,retained-standalone-microbenchmark,G1:grid,declared-contractions-only,205520896,False,5.539258333333333e-05,0.38303103146853146,False,1,,1.8060582199999998e-06,2.5095666692304613e-06,489477351916.3763,HBM-bound,0.07175485466438589,False,True,True,22378146341463.414,0.27325421049983245,45.71845102505695,0.27325421049983245,HBM-bound,174.10333138515472,1593,,6.5899658523772e-07,,"{""k"":1024,""length"":0,""m"":49,""n"":2048,""rotate"":1,""size_bytes"":0}",1410,1410,0.0034843205574913664,examples/a100_kernel_constants_v1/measurements/results.json,16,"[""G9R"",""G10"",""G11R""]",True,void,True,False,9.184e-06,True,,declared
constants/boosted/gemm_G1_m168,120,115,HBM-bound,void-with-findings,boosted,5226496,[],False,311869440000000.0,2.5632140615191464e-06,491212030075.188,HBM-bound,0.2123512089917465,True,True,True,66225852631578.945,0.2409035772104461,134.82131661442006,0.2409035772104461,HBM-bound,152.94915254237287,a100,0.00017024,5226496,,retained-standalone-microbenchmark,G1:grid,declared-contractions-only,704643072,False,5.589433333333334e-05,0.33184299698795183,False,1,,1.8060582199999998e-06,2.9177285375289917e-06,491212030075.188,HBM-bound,0.2123512089917465,False,True,True,66225852631578.945,0.2742226069106195,134.82131661442006,0.2742226069106195,HBM-bound,174.10333138515472,1593,,2.2594168636721827e-06,,"{""k"":1024,""length"":0,""m"":168,""n"":2048,""rotate"":1,""size_bytes"":0}",1410,1410,0.0035796633727031672,examples/a100_kernel_constants_v1/measurements/results.json,16,"[""G9R"",""G10"",""G11R""]",True,void,True,False,1.064e-05,True,,declared
envelope/gh200/hbm_read_4mib,121,123,launch-bound,launch-screen-excluded,lane-a,4194304,[],False,1070530560000000.0,1.04263713885707e-06,1032062938288.0554,launch-bound,0.0,False,False,False,0.0,0.25655440070559477,0.0,0.25655440070559477,HBM-bound,266.11683848797253,gh200,,4194304,,retained-hardware-envelope,hbm_read,source-zero-scalar-work-uninventoried,0,False,,,True,1,,1.304124965e-06,1.116156287109375e-06,1032062938288.0554,launch-bound,0.0,False,False,False,0.0,0.2746447413594217,0.0,0.2746447413594217,HBM-bound,284.8814523426819,2619,,0.0,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":4194304}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,4.064000212e-06,False,,declared
envelope/gh200/hbm_write_4mib,122,124,launch-bound,launch-screen-excluded,lane-a,4194304,[],False,1070530560000000.0,1.04263713885707e-06,1032062938288.0554,launch-bound,0.0,False,False,False,0.0,0.25655440070559477,0.0,0.25655440070559477,HBM-bound,266.11683848797253,gh200,,4194304,,retained-hardware-envelope,hbm_write,source-zero-scalar-work-uninventoried,0,False,,,True,1,,1.304124965e-06,1.116156287109375e-06,1032062938288.0554,launch-bound,0.0,False,False,False,0.0,0.2746447413594217,0.0,0.2746447413594217,HBM-bound,284.8814523426819,2619,,0.0,,"{""k"":0,""length"":0,""m"":0,""n"":0,""rotate"":0,""size_bytes"":4194304}",1980,1980,,examples/gh200_hardware_envelope_v1/measurements/lane_a_result.json,,[],,nonvoid,False,False,4.064000212e-06,False,,declared
constants/boosted/gemm_G3_m1109,123,128,compute-bound,void-with-findings,boosted,4455424,[],False,311869440000000.0,3.728710270554242e-06,329803395183.5768,compute-bound,0.2760099390955074,False,True,True,86079065140150.02,0.2760099390955074,261.0011491611124,0.161744446005756,compute-bound,152.94915254237287,a100,0.00021614933333333335,4455424,,retained-standalone-microbenchmark,G3:grid,declared-contractions-only,1162870784,False,6.0143166666666664e-05,0.28192894345238095,False,1,,1.8060582199999998e-06,3.728710270554242e-06,329803395183.5768,compute-bound,0.2760099390955074,False,True,True,86079065140150.02,0.2760099390955074,261.0011491611124,0.1841150893258262,compute-bound,174.10333138515472,1593,,3.728710270554242e-06,,"{""k"":512,""length"":0,""m"":1109,""n"":1024,""rotate"":1,""size_bytes"":0}",1410,1410,0.003032430220240294,examples/a100_kernel_constants_v1/measurements/results.json,16,"[""G9R"",""G10"",""G11R""]",True,void,True,False,1.3509333333333335e-05,True,,declared
